Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Tissue Type 1,Term Source 3 REF,Term Source 3 Accession,Tissue Type 2,Term Source 4 REF,Term Source 4 Accession,Compound 1 Name,Compound 1 Concentration (microMolar),Compound 1 InChIKey,Compound 1 SMILES,Compound 1 PubChem CID,Compound 1 PubChem URL,Compound 2 Name,Compound 2 Concentration (microMolar),Compound 2 InChIKey,Compound 2 SMILES,Compound 2 PubChem CID,Compound 2 PubChem URL,Control Type,Channels,Errors
HC01301,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,1,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,10,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,0.5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,1,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,BEZ235,10,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C,11977753,https://pubchem.ncbi.nlm.nih.gov/compound/11977753,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,BEZ235,20,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C,11977753,https://pubchem.ncbi.nlm.nih.gov/compound/11977753,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,25,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,50,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,1.5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,2,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,BEZ235,30,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C,11977753,https://pubchem.ncbi.nlm.nih.gov/compound/11977753,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,BEZ235,50,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C,11977753,https://pubchem.ncbi.nlm.nih.gov/compound/11977753,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,125,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,250,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,2.5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01301,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,3,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,0.5,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,50,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Trametinib,1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)n1c(=O)n(C2CC2)c(=O)c2c1c(C)c(=O)n(c2Nc1ccc(cc1F)I)C ,11707110,https://pubchem.ncbi.nlm.nih.gov/compound/11707110,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,1,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,1.5,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,100,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,250,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Trametinib,5,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)n1c(=O)n(C2CC2)c(=O)c2c1c(C)c(=O)n(c2Nc1ccc(cc1F)I)C ,11707110,https://pubchem.ncbi.nlm.nih.gov/compound/11707110,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Trametinib,25,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)n1c(=O)n(C2CC2)c(=O)c2c1c(C)c(=O)n(c2Nc1ccc(cc1F)I)C ,11707110,https://pubchem.ncbi.nlm.nih.gov/compound/11707110,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,2.5,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,500,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,1000,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Trametinib,50,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)n1c(=O)n(C2CC2)c(=O)c2c1c(C)c(=O)n(c2Nc1ccc(cc1F)I)C ,11707110,https://pubchem.ncbi.nlm.nih.gov/compound/11707110,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Trametinib,100,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)n1c(=O)n(C2CC2)c(=O)c2c1c(C)c(=O)n(c2Nc1ccc(cc1F)I)C ,11707110,https://pubchem.ncbi.nlm.nih.gov/compound/11707110,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,3,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Paclitaxel,4,RCINICONZNJXQF-HLPYKUKBSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,36314,https://pubchem.ncbi.nlm.nih.gov/compound/36314,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,2500,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Palbociclib,5000,HJQCAEDIUJXGCQ-UHFFFAOYSA-N,CC1=C(C(=O)N(C2=NC(=NC=C12)Cl)C3CCCC3)Br,5330286,https://pubchem.ncbi.nlm.nih.gov/compound/5330286,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Trametinib,250,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)n1c(=O)n(C2CC2)c(=O)c2c1c(C)c(=O)n(c2Nc1ccc(cc1F)I)C ,11707110,https://pubchem.ncbi.nlm.nih.gov/compound/11707110,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
HC01401,D6,Homo sapiens,NCBITaxon,NCBITaxon_9606,HCC1143,EFO,EFO_0001169,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Trametinib,500,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(c1)n1c(=O)n(C2CC2)c(=O)c2c1c(C)c(=O)n(c2Nc1ccc(cc1F)I)C ,11707110,https://pubchem.ncbi.nlm.nih.gov/compound/11707110,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,BEZ235,0.5,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C,11977753,https://pubchem.ncbi.nlm.nih.gov/compound/11977753,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,0.5,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,,0,,,,,,,,,,,Negative Control,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,0.5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,BEZ235,5,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C,11977753,https://pubchem.ncbi.nlm.nih.gov/compound/11977753,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,BEZ235,10,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C,11977753,https://pubchem.ncbi.nlm.nih.gov/compound/11977753,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,5,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Doxorubicin,50,MWWSFMDVAYGXBV-BXPPNZEESA-N,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl,31703,https://pubchem.ncbi.nlm.nih.gov/compound/31703,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,5,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
MD00301,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB157,EFO,EFO_0001206,Breast,UBERON,UBERON_0000310,Mammary gland,UBERON,UBERON_0001911,Gemcitabine,50,OKKDEIYWILRZIA-OSZBKLCCSA-N,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,60750,https://pubchem.ncbi.nlm.nih.gov/compound/60750,,,,,,,,"P:Phase contrast, R:Nuclear reporter, G:Cell cycle reporter",No image
